p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,url
361,0.6704,0.2465,0,25,60,6255.0234,98.1209,62,18,2,http://skuast.org
362,0,0.1381,1,108,62,2707.0264,97.5396,37,11,0,http://chandigarhpolice.gov.in
362,0,0.1878,0,27,27,1544.5088,98.0093,14,19,3,http://www.uuhf.ac.in
362,0.0166,0.1796,0,6,29,910.498,99.231,17,12,6,http://kmc.nagaland.gov.in
362,0.0249,0.2707,4,32,41,1497.332,96.4361,45,15,1,http://www.kvafsjorhat.ac.in
362,0.0497,0.2707,0,44,32,10290.2266,98.6205,19,22,7,http://cad.rajasthan.gov.in
362,0.058,0.1354,0,20,45,4042.4775,98.8859,30,17,0,http://odishafshgscd.gov.in
362,0.0773,0.058,1,14,53,349.8535,85.6818,24,12,0,http://kumaon.gov.in
362,0.0773,0.0884,0,21,30,1055.4072,95.7415,31,9,0,http://khadc.nic.in
362,0.1105,0.163,2,23,64,10121.7607,98.6353,50,5,1,http://www.unom.ac.in
363,0.0468,0.1956,4,27,18,2141.8633,97.6574,13,22,4,http://www.dhclsc.org
363,0.0496,0.1598,2,18,43,1363.7314,88.246,12,17,1,http://www.itimargao.goa.gov.in
363,0.0496,0.2287,0,34,58,1311.9014,95.8925,36,12,4,http://haryanarajbhavan.gov.in
363,0.0551,0.3994,0,26,19,12.5684,79.6814,2,4,2,http://wbresults.nic.in
363,0.0634,0.4353,0,15,74,589.0518,63.5068,37,15,12,http://bulandshahar.nic.in
363,0.1047,0.0331,0,3,40,1035.2539,95.8705,18,11,0,http://www.parliamentaryaffairs.mp.gov.in
363,0.1377,0.5069,0,19,77,595.2041,63.0088,40,16,11,http://balrampur.nic.in
363,0.2287,0.135,0,15,59,1196.4082,96.654,19,17,0,http://pheoodisha.gov.in
363,0.2562,0.1074,0,17,41,6394.2568,49.4953,42,14,1,http://www.otpcindia.in
364,0,0.2445,0,183,30,1524.4951,97.5163,63,8,3,http://www.sscbindia.in
364,0.0165,0.239,1,181,50,669.5938,91.2257,58,8,5,http://www.kvkishtwar.ac.in
364,0.0852,0.206,1,22,78,1685.3193,98.1566,36,2,0,http://agua.cag.gov.in
364,0.0934,0.4313,0,10,86,599.0625,63.7626,39,15,5,http://kushinagar.nic.in
364,0.1016,0.0357,0,4,87,1452.4961,88.1478,36,11,2,http://www.chhatarpur.mp.gov.in
364,0.1071,0.1154,1,10,51,1084.9082,98.1502,46,12,0,http://nielit.gov.in/srinagar
364,0.1401,0.5577,0,11,66,598.7617,63.9029,29,11,8,http://deoghar.nic.in
364,0.1456,0.4615,0,16,84,600.6504,63.6741,51,8,12,http://kanpurnagar.nic.in
364,0.1593,0.6016,0,2,74,534.8359,60.1453,32,8,13,http://mumbaicity.gov.in
364,0.3599,0.533,0,53,78,3843.1309,98.4593,20,15,1,http://gsphc.org
365,0,0.0164,0,55,16,250.8105,92.5546,2,13,0,http://naeb.nic.in
365,0,0.0384,0,71,35,666.6689,89.4029,18,16,2,http://upculture.up.nic.in
365,0,0.4822,1,15,34,2065.0439,72.7887,10,13,1,http://hckrecruitment.nic.in
365,0.0055,0.1096,1,12,32,1685.7246,94.3526,32,17,18,http://www.dvet.gov.in
365,0.011,0.1096,11,244,31,649.4492,96.7072,61,5,1,http://www.prisons.gujarat.gov.in/igprison
365,0.0164,0.4658,0,118,58,310.6904,94.5937,30,10,31,http://www.dif.mp.gov.in
365,0.0247,0.2164,0,51,49,655.1797,94.4251,74,13,10,http://www.ddinajpur.gov.in
365,0.0329,0.0932,1,27,42,1085.7949,82.6679,26,10,1,http://sheopur.nic.in
365,0.0329,0.1973,0,10,36,3028.9229,95.0377,36,13,1,http://howrah.gov.in
365,0.0603,0.1973,1,57,33,2087.543,97.8045,10,11,1,http://hajcommittee.gov.in
365,0.0767,0.4822,0,8,69,505.3271,61.0038,33,7,27,http://kiphire.nic.in
365,0.0904,0.2356,3,4,51,3225.915,98.4986,40,5,2,http://dare.gov.in
365,0.1096,0.1945,0,127,55,85.2031,54.721,4,10,1,http://desmizo.nic.in
365,0.1534,0.4658,0,23,71,599.5391,63.7075,46,11,8,http://hpchamba.gov.in
365,0.2082,0.0986,0,15,52,9643.4697,98.7357,30,16,1,http://www.nisd.gov.in
365,0.8192,0.1973,0,10,31,1241.4297,99.1681,28,13,0,http://www.kvjhabua.org
366,0,0.0656,0,155,39,915.1553,91.2066,81,14,0,http://pharmacy.delhigovt.nic.in
366,0,0.1393,2,2,28,1863.208,94.9896,34,22,2,http://cbhidghs.gov.in
366,0.0082,0.153,1,32,35,567.5986,59.3359,79,15,3,http://www.jute.com
366,0.0164,0.1557,1,46,37,1167.4531,97.7583,18,9,0,http://www.iuac.res.in
366,0.0301,0.0355,0,4,16,159.4561,86.3115,6,7,0,http://mudashillong.gov.in
366,0.0738,0.4727,0,15,70,601.6338,63.8028,34,14,15,http://hamirpur.nic.in
366,0.082,0.4235,1,110,23,826.6953,94.0733,32,18,0,http://jkfcsca.gov.in
366,0.0984,0.041,0,4,81,6503.1748,97.3576,39,10,2,http://www.dindori.mp.gov.in
366,0.1311,0.2842,1,20,22,3936.8096,81.3025,43,20,3,http://www.labour.goa.gov.in
366,0.1448,0.4454,0,18,55,2164.502,82.5619,15,12,33,http://mizonrega.nic.in
367,0,0.0899,1,373,26,1300.8359,94.7161,21,18,2,http://ceosikkim.nic.in
367,0,0.5395,0,27,61,1975.1445,98.6468,29,10,22,http://www.uerc.gov.in
367,0.0109,0.0572,0,42,19,130.8154,91.8726,4,13,0,http://www.education.goa.gov.in
367,0.0163,0.1526,1,26,18,346.1963,85.9613,15,5,3,http://www.ccamp.res.in
367,0.0354,0.0599,2,55,22,2409.3223,98.4602,101,14,0,http://www.kshrc.kerala.gov.in
367,0.0545,0.1362,0,3,54,2740.3848,95.9112,29,12,0,http://meghalayahighcourt.nic.in
367,0.109,0.1744,0,8,76,587.2139,63.4987,30,9,17,http://tumkur.nic.in
367,0.109,0.3488,1,50,64,1514.5352,81.3903,28,21,8,http://www.dae.nic.in
367,0.1117,0.2371,0,8,68,603.7373,63.351,28,7,14,http://sepahijala.nic.in
367,0.1499,0.624,0,23,89,535.4834,60.3246,42,7,26,http://korea.gov.in
367,0.158,0.515,0,13,79,600.6719,63.7696,37,15,12,http://fatehpur.nic.in
367,0.1689,0.2098,0,8,61,4231.3613,94.1746,42,15,14,http://www.cifri.ernet.in
367,0.2371,0.1689,4,462,39,1198.832,87.3325,86,15,0,http://bankuramunicipality.org
367,0.436,0.3079,2,21,50,10117.1562,88.1681,47,16,48,http://sanitation.kerala.gov.in
367,0.5804,0.346,1,324,31,2133.7256,98.3605,9,16,1,http://hp.gov.in/csc
368,0.0082,0.3614,0,84,4,267.0205,89.6152,23,9,1,http://www.sainiksatara.org
368,0.0245,0.1495,2,19,11,959.6367,44.0429,2,11,2,http://www.tnebltd.gov.in
368,0.0435,0.1359,7,29,42,1329.2051,92.0237,72,12,0,http://dmdesic.nic.in
368,0.0462,0.2582,0,125,47,192.0264,77.2528,82,9,24,http://mpphed.gov.in
368,0.0462,0.2908,2,45,33,1337.1416,96.8781,17,7,11,http://alwar.rajasthan.gov.in
368,0.0815,0.1087,1,9,17,1291.9932,85.8959,33,18,25,http://www.irctc.co.in
368,0.0842,0.0652,0,11,60,469.5488,57.9319,24,11,21,http://yavatmal.nic.in
368,0.087,0.0707,0,2,61,2876.6104,96.1759,38,13,0,http://bastar.gov.in
368,0.0978,0.4402,0,9,87,592.3076,63.1488,46,14,8,http://mirzapur.nic.in
368,0.1413,0.1739,1,15,50,887.0322,85.7925,39,5,21,http://www.niist.res.in
368,0.1522,0.3179,0,11,73,605.46,63.1795,32,10,14,http://northtripura.gov.in
369,0,0.1572,2,167,38,522.8135,91.5074,67,12,0,http://prasarbharati.gov.in
369,0.0054,0.3035,0,13,33,1666.9629,92.7754,77,17,7,http://crispindia.com
369,0.0081,0.1165,0,4,26,1081.3828,96.8698,28,7,2,http://churu.rajasthan.gov.in
369,0.019,0.4417,1,3,89,171.9111,66.7632,4,12,8,http://www.jaduniv.edu.in
369,0.0298,0.1003,0,112,44,897.8105,89.3352,90,14,0,http://shmch.delhigovt.nic.in
369,0.0542,0.1084,0,7,45,1289.2119,98.0965,18,7,0,http://bundi.rajasthan.gov.in
369,0.0569,0.1301,0,2,62,3542.3301,98.581,42,9,6,http://legislative.gov.in
369,0.065,0.1436,0,12,20,1957.0049,85.9252,19,9,0,http://www.pasicpondy.com
369,0.0678,0.2276,0,1,94,781.0674,84.3476,57,10,0,http://www.stqc.gov.in
369,0.1328,0.4173,1,11,80,597.3945,63.917,32,11,8,http://gumla.nic.in
369,0.168,0.1463,1,37,43,2024.3643,97.5751,61,19,11,http://wbhed.gov.in
369,0.7696,0.122,1,7,10,393.6328,94.6507,7,9,0,http://india-water.gov.in
370,0,0.0919,0,83,33,334.2617,86.8475,31,12,1,http://www.gpkangra.com
370,0,0.5351,0,164,54,17.8496,65.8059,9,8,3,http://tender.lsgkerala.gov.in
370,0.0297,0.2054,1,41,47,3223.2061,95.671,26,12,0,http://notto.gov.in
370,0.0324,0.1405,1,49,36,532.1582,97.5175,24,16,14,http://nsmahavidyalaya.nic.in
370,0.0541,0.6081,1,11,62,4661.9688,97.3832,16,14,5,http://www.iifcl.org
370,0.0622,0.1838,0,3,51,2020.3115,97.823,25,14,0,http://ccpmumbai.gov.in
370,0.0649,0.1973,0,12,19,6379.8711,98.8645,15,12,17,http://cmchistn.com
370,0.0757,0.3432,0,69,59,654.7812,89.1785,10,4,2,http://www.richardsoncruddas.com
370,0.0919,0.0892,2,3,67,1397.9355,97.3464,11,21,0,http://bcscl.tripura.gov.in
370,0.0973,0.0216,0,4,85,1353.8564,87.9046,34,13,2,http://www.sehore.mp.gov.in
370,0.1351,0.4405,1,13,32,2539.3076,96.5773,11,15,39,http://rsrtc.rajasthan.gov.in
370,0.1486,0.1135,0,9,45,5686.29,94.9051,70,15,0,http://accessibleindia.gov.in
370,0.1703,0.3649,7,23,52,4179.3857,78.9719,28,7,1,http://www.gcpcgujarat.org.in
370,0.1919,0.1568,0,9,29,17235.334,99.5624,19,12,16,http://home.rajasthan.gov.in/content/homeportal/en/homeguardsdepartment.html
370,0.227,0.273,1,52,68,1750.3701,98.8703,45,9,6,http://www.indianrailways.gov.in
370,0.8135,0.5027,1,122,47,53480.8857,99.9679,65,15,64,http://www.csrtipam.res.in
371,0,0.0782,0,121,36,603.8691,87.861,16,13,2,http://www.bokakhat.gov.in
371,0,0.1321,0,1,30,47375.2715,99.5547,85,18,0,http://yogamdniy.nic.in
371,0.0027,0.0836,2,7,9,130.2295,89.1898,1,9,1,http://jkca.nic.in
371,0.0108,0.0593,1,4,28,2032.6396,91.1431,6,15,0,http://www.ktdc.com
371,0.0782,0.1914,0,12,69,506.9346,60.1943,33,10,30,http://dk.nic.in
371,0.097,0.027,0,4,86,8097.2539,98.0062,39,14,2,http://www.burhanpur.mp.gov.in
371,0.1213,0.1186,1,31,57,4003.4258,99.4694,53,9,0,http://nielit.gov.in/calicut
371,0.1267,0.4501,0,22,73,596.6768,64.0308,28,11,9,http://jharsuguda.nic.in
372,0,0.0565,0,198,54,1268.3467,96.8717,89,12,1,http://www.delhi.gov.in/wps/wcm/connect/doit_udd/Urban+Development/Home
372,0,0.1989,1,117,43,1671.583,89.7248,29,11,7,http://imu.edu.in
372,0,0.2151,3,9,50,80.127,70.9202,38,7,0,http://sicassam.in
372,0.0161,0.1935,1,51,30,257.2422,91.63,57,8,2,http://www.hyd.stpi.in
372,0.0269,0.2957,1,140,61,3893.0791,97.488,77,16,4,http://budgam.nic.in
372,0.0349,0.1801,2,14,35,396.042,91.8535,27,11,1,http://www.malabardevaswom.kerala.gov.in
372,0.0618,0.2527,0,16,41,1242.6006,82.453,14,8,8,http://www.rdathyderabad.gov.in
372,0.0699,0.0833,1,16,45,215.0176,78.6019,21,10,0,http://siemat.uk.gov.in
372,0.0753,0.0645,0,3,58,2325.1172,96.0852,25,9,0,http://cgvanoushadhi.gov.in
372,0.086,0.1909,1,6,59,338.248,84.0775,15,9,44,http://kvkcari.and.nic.in
372,0.086,0.1909,1,6,59,338.249,84.0776,15,9,44,http://pib.and.nic.in
372,0.0887,0.5457,1,100,54,661.6357,91.5534,64,15,31,http://karnatakajudiciary.kar.nic.in
372,0.0887,0.5457,1,100,54,1028.6191,90.5804,64,15,31,http://hck.gov.in
372,0.1237,0.1909,0,9,70,1560.7197,95.7065,23,11,9,http://www.mpfisheries.gov.in
372,0.129,0.1559,0,8,76,7106.0254,99.124,59,13,2,http://financialservices.gov.in
372,0.4866,0.3172,1,3,64,106.4492,85.9482,13,9,26,http://emigrate.gov.in
373,0,0.0885,1,206,32,301.8291,90.0664,38,10,4,http://hpa.haryanapolice.gov.in
373,0.0241,0.3056,1,136,27,1826.5244,97.5708,17,13,0,http://goacivilsupplies.gov.in
373,0.0322,0.1233,3,93,34,2083.1182,89.5727,20,16,2,http://pravasiwelfarefund.org
373,0.0375,0.3995,0,58,24,339.1797,92.1271,7,12,7,http://eseva.jharkhandcomtax.gov.in
373,0.0509,0.5147,1,32,45,3943.7852,98.3529,60,15,23,http://www.bgtrrdmp.mp.gov.in
373,0.0617,0.5174,0,12,77,534.7637,60.2199,30,8,37,http://pithoragarh.gov.in
373,0.0777,0.244,1,0,93,4472.6777,98.1704,69,13,2,http://dcmsme.gov.in
373,0.1448,0.4236,0,10,70,668.3018,67.8011,30,9,8,http://jamshedpur.nic.in
373,0.1689,0.059,0,4,54,11899.6768,97.4755,45,14,53,http://bgsys.gov.in
373,0.2145,0.2735,2,58,44,271.21,96.9397,12,10,4,http://gsauca.in
374,0,0.0642,0,33,30,228.4551,90.4582,34,11,0,http://jkcpis.nic.in
374,0,0.0963,0,209,52,659.0762,92.309,91,14,0,http://www.delhi.gov.in/wps/wcm/connect/DoIT_HE/higher+education/home
374,0,0.0963,0,209,52,659.0801,92.3089,91,14,0,http://higheredn.delhigovt.nic.in
374,0,0.4171,0,78,52,353.876,60.8352,21,17,15,http://kidwai.kar.nic.in
374,0.008,0.1497,0,12,39,487.2754,87.2624,39,14,0,http://www.andrewyule.com
374,0.0107,0.0963,0,37,43,206.7812,97.2004,13,10,1,http://highcourt.cg.gov.in
374,0.016,0.3449,1,43,68,2447.5234,98.1373,15,7,0,http://pibhyd.ap.nic.in
374,0.0321,0.1444,2,30,48,3365.2715,84.0961,24,21,14,http://www.keralabiodiversity.org
374,0.0535,0.3529,1,18,53,1024.4277,93.582,37,14,1,http://www.kv3patiala.org
374,0.0989,0.2807,0,10,61,743.4424,92.7959,15,14,16,http://www.dsysodisha.gov.in
374,0.246,1.1417,0,133,79,2942.1572,99.4855,34,6,20,http://www.dise.in
374,0.2513,0.2273,0,77,128,11319.6816,99.8466,113,17,1,http://www.ncri.in
375,0,0.0773,0,17,51,903.2227,85.2101,11,17,1,http://ncbc.nic.in
375,0.0213,0.2027,22,9,28,12788.3193,99.4743,36,6,2,http://midh.gov.in
375,0.8907,0.0293,2,80,55,2468.5713,96.6209,111,17,39,http://www.labour.mp.gov.in
376,0.0053,0.2367,1,7,37,47068.0371,99.9699,20,11,14,http://www.ncfc.gov.in
376,0.008,0.0745,1,15,36,5813.8379,99.7788,20,16,0,http://www.nii.res.in
376,0.0293,0.2367,0,6,55,2079.3643,95.0034,31,12,1,http://upic.gov.in
376,0.0399,0.1543,6,131,62,1447.5664,97.4491,67,14,0,http://mprojgar.gov.in
376,0.0559,0.1862,1,2,60,5677.2725,98.0356,145,14,0,http://trti.gujarat.gov.in
376,0.0612,0.1223,2,32,67,661.1523,98.8856,46,11,0,http://www.hbcse.tifr.res.in
376,0.0638,0.0612,0,8,59,2837.9316,95.9109,45,12,0,http://surajpur.gov.in
376,0.0771,0.0319,2,22,36,1782.0781,97.2553,11,17,1,http://www.mpenagarpalika.gov.in
376,0.0851,0.4628,0,12,88,596.0312,64.0662,31,9,8,http://koderma.nic.in
376,0.1011,0.1543,2,7,25,3980.3916,91.7153,16,12,14,http://assamgas.org
376,0.109,0.4202,0,19,64,598.6396,63.7929,41,4,9,http://tamenglong.nic.in
376,0.1303,0.492,0,4,84,613.8594,64.6685,28,8,8,http://ahmednagar.gov.in
376,0.1436,0.0612,0,53,97,1380.4014,96.44,32,10,3,http://www.zpnanded.in
376,0.1809,0.3165,3,28,37,11073.0293,94.8944,49,14,3,http://www.ircon.org
376,0.3005,0.2713,4,27,52,1532.3223,86.8917,77,15,13,http://www.iittmnoida.ac.in
376,0.3324,0.109,1,16,11,2792.0449,98.0918,19,15,22,http://cm.assam.gov.in
377,0,0.069,6,125,50,1536.0312,98.9845,70,12,1,http://himachal.nic.in/employment
377,0,0.3554,1,146,60,88.374,60.6807,8,12,5,http://andssw1.and.nic.in/onlineportal
377,0,1.0265,0,38,10,3882.0635,97.599,58,16,10,http://sainikschoolnalanda.bih.nic.in
377,0.0106,0.1618,0,282,41,333.2812,87.4265,119,12,1,http://wbchse.nic.in
377,0.0292,0.1645,1,7,30,521.5781,89.1888,5,4,1,http://chittoormunicipalcorporation.com
377,0.0424,0.1141,0,6,48,1224.7939,95.5375,22,9,0,http://nrhmmanipur.org
377,0.0477,0.0928,0,6,32,401.5986,91.1718,18,10,0,http://megseriloom.gov.in
377,0.0716,0.1326,1,46,56,2353.7061,96.849,45,20,13,http://udyogbandhu.com
377,0.0796,0.3103,2,5,108,643.8604,88.6397,15,7,8,http://www.jharkhand.gov.in/health-department
377,0.1114,0.0822,2,18,32,5859.9189,96.6908,32,16,6,http://vidyutsuraksha.up.nic.in
377,0.1114,0.0902,4,10,60,1729.9697,79.9543,28,12,0,http://dgciskol.gov.in
377,0.13,0.4775,0,12,86,598.0986,63.8741,28,12,5,https://bokaro.nic.in
377,0.2175,0.3236,1,25,25,1111.0605,97.4767,14,9,8,http://www.kvclrichennai.tn.nic.in
378,0,0.1164,2,89,52,1112.4541,93.2316,56,18,4,http://ceotelangana.nic.in
378,0.0212,0.1508,0,1,75,5923.1738,98.5023,50,13,74,http://www.manit.ac.in
378,0.0291,0.1058,0,16,45,638.2158,92.3474,43,13,43,http://uphwd.gov.in
378,0.037,0.0661,3,11,40,858.1895,92.7272,38,5,0,http://rlc.gujarat.gov.in
378,0.0476,0.3333,1,74,47,790.6426,96.9226,24,11,1,http://nacenkanpur.gov.in
378,0.0847,0.164,0,21,27,2921.1924,99.059,19,12,0,http://www.mudde.org
378,0.0979,0.1376,0,37,26,1237.1973,83.114,20,16,6,http://www.iifclprojects.com
378,0.1005,0.4603,0,11,78,588.7324,63.2276,35,15,12,http://kasganj.nic.in
378,0.1085,0.4788,0,19,64,600.2803,63.6215,56,12,5,http://imphalwest.nic.in
378,0.1243,0.0899,1,6,41,6925.8984,89.2014,13,16,22,http://upvidhansabhaproceedings.gov.in
378,0.1296,0.4656,0,9,73,590.248,63.2641,35,14,12,http://kanpurdehat.nic.in
378,0.2487,0.381,0,63,35,88.1572,70.5936,31,10,23,http://www.sdct.goa.gov.in
379,0.0317,0.2137,1,9,10,464.6426,68.8682,4,20,0,http://sshrc.nic.in
379,0.0475,0.3325,13,33,61,432.0166,82.1861,48,12,13,http://www.eprosecution.mp.gov.in
379,0.0633,0.0792,0,199,55,327.041,83.6857,102,17,2,http://www.delhi.gov.in/wps/wcm/connect/DoIT_Art/art+culture+and+language/home
379,0.1319,0.1029,0,54,59,316.1807,89.9876,63,7,1,http://ghaziabad.nic.in
380,0,0.0816,0,150,39,242.5293,84.5416,60,11,0,http://assamchildrightscommission.gov.in
380,0,0.5079,0,98,53,463.7988,97.9723,30,5,0,http://www.mahabeej.com
380,0.0105,0.0763,4,477,65,751.3994,95.8432,143,5,1,http://www.spamreli.gujarat.gov.in
380,0.0132,0.2711,2,13,53,134.0596,58.0884,45,8,8,http://jaktrans.nic.in
380,0.0368,0.3132,2,17,52,452.0078,85.3903,39,9,0,http://www.kvbhind.org
380,0.0447,0.0974,2,69,66,5449.1572,95.3582,32,16,2,http://nifft.ac.in
380,0.0579,0.1605,0,7,55,1228.2021,99.1309,72,19,0,http://planning.tripura.gov.in
380,0.0605,0.1211,0,28,52,2434.6338,92.6879,58,15,0,http://zsienvis.nic.in
380,0.1053,0.2737,1,89,39,845.6855,98.2192,26,11,0,http://www.kvdharwad.ac.in
380,0.1105,0.2053,1,21,51,65644.6084,99.9123,40,14,0,http://cdtskolkata.nic.in
381,0,0.0262,1,7,28,85.9707,82.4772,4,11,0,http://bcb.gov.in
381,0,0.0919,2,67,30,831.916,92.8754,44,14,9,http://urbandevelopment.up.nic.in
381,0,0.2861,0,45,23,336.1035,75.995,38,11,9,http://e-gpf.bihar.gov.in
381,0,0.5118,0,13,31,4259.6279,97.47,30,7,58,http://bbmp.gov.in
381,0,0.6142,1,178,28,226.0557,95.9068,51,11,21,http://www.cesuodisha.com
381,0.0079,0.2205,1,430,28,109.5537,93.1086,26,2,4,http://trb.tn.nic.in
381,0.0157,0.3675,0,16,25,185.916,92.7959,7,10,8,http://www.jnvdbangalorerural.kar.nic.in
381,0.0472,0.1732,1,13,47,3500.6709,99.6973,21,15,6,http://mpslsa.gov.in
381,0.0656,0.3438,4,57,86,1329.6631,54.7039,24,15,0,http://www.ronatown.mrc.gov.in
381,0.0945,0.1024,3,77,54,4696.1396,84.5572,25,12,28,http://www.nscd.gov.in
381,0.1207,0.4331,0,17,68,599.4092,63.7139,46,9,15,http://tehri.gov.in
381,0.1522,0.5591,1,14,81,599.6162,63.7649,38,12,12,http://hpkangra.gov.in
381,0.1654,0.2336,0,13,12,1688.6172,96.5891,53,7,0,http://www.peclimited.com
381,0.1811,0.2756,1,43,39,2410.001,91.9143,19,12,1,http://www.scootersindia.com
381,0.1864,0.2152,0,20,53,5144.5254,98.3815,53,12,24,http://www.jagannathuniversity.org
382,0,0.0916,0,226,62,1621.0078,96.5049,118,22,0,http://www.delhi.gov.in/wps/wcm/connect/Environment/environment/home
382,0,0.1178,0,166,45,419.5254,89.2354,81,17,0,http://www.delhi.gov.in/wps/wcm/connect/DOIT_LAW/law/home
382,0,0.2565,1,184,4,636.6641,71.6597,4,7,0,http://ebook.mca.gov.in
382,0.0209,0.1257,3,15,9,1820.8125,93.7096,12,18,5,http://www.cachennai.gov.in
382,0.0209,0.6806,1,57,6,289.0449,94.0648,10,12,11,http://kvkeastkameng.nic.in
382,0.0288,0.1571,2,16,28,5806.3779,88.6323,12,6,0,http://www.ihmpusa.net
382,0.0314,0.1387,1,92,34,713.0146,97.9208,25,11,0,http://kvumaria.com
382,0.055,0.0419,0,8,28,41.8564,72.5391,2,10,0,http://assamppp.gov.in
382,0.0654,0.199,2,37,66,9924.1768,87.9288,42,13,54,http://www.tropmet.res.in
382,0.1099,0.1126,1,29,56,2462.8848,99.1402,53,12,0,http://nielit.gov.in/shillong
382,0.1283,0.0916,0,9,65,599.6338,63.6813,29,8,10,http://kolar.nic.in
383,0.0235,0.1775,0,31,56,4810.2275,95.2289,53,15,3,http://nwda.gov.in
383,0.0287,0.1201,0,7,55,5149.4619,99.2424,47,16,8,http://www.rgipt.ac.in
383,0.0444,0.0888,0,38,47,1975.5791,96.0645,26,15,20,http://www.nift.ac.in/kangra
383,0.0757,0.0757,0,4,46,2499.4912,97.8789,28,11,0,http://dietresubelpara.gov.in
383,0.1332,0.1201,0,11,77,600.6514,63.5661,34,13,5,http://mandya.nic.in
383,0.4047,1.1097,2,37,47,841.4053,92.3016,22,21,28,http://rrbkolkata.gov.in
383,0.5561,0.3629,0,15,41,333.8389,88.0855,34,5,14,http://www.puneicai.org
384,0,0.1172,0,13,28,6310.0771,99.718,44,16,0,http://www.housingcooperativeodisha.nic.in
384,0.0052,0.0964,3,29,35,2271.5977,98.9191,76,13,0,http://arogyakeralam.gov.in
384,0.0312,0.1589,1,17,23,620.7881,76.0952,18,12,0,http://appharmacycouncil.gov.in
384,0.0391,0.151,0,6,32,1692.2764,90.6341,14,9,0,http://www.nstmis-dst.org
384,0.0391,0.5365,2,15,40,2139.957,89.1951,42,12,20,http://www.dvcindia.org.in
384,0.0755,0.1328,4,48,55,31095.4189,99.6543,69,14,0,http://www.nitrd.nic.in
384,0.0911,0.0599,2,24,40,1364.7871,93.7759,27,19,0,http://www.pscst.gov.in
384,0.1146,0.4766,0,10,69,615.8955,64.5318,28,9,34,http://tuensang.nic.in
384,0.1224,0.526,0,18,70,600.1719,63.6549,46,4,11,http://hpsirmaur.gov.in
384,0.1432,0.4948,0,8,75,600.3574,63.8103,29,13,8,http://maharajganj.nic.in
384,0.2969,0.0885,0,17,132,30.7588,46.5663,22,12,8,http://vikaspedia.gov.in/InDG
385,0,0.1013,0,176,42,315.002,86.0052,86,16,0,http://dfcdelhi.nic.in
385,0,0.1299,2,66,76,919.957,94.2957,42,11,3,http://wcd.rajasthan.gov.in
385,0.0182,0.0935,1,130,73,212.0859,96.4568,35,11,2,http://www.isical.ac.in
385,0.0416,0.1403,1,16,54,217.8291,75.5892,65,8,0,http://excise.uk.gov.in
385,0.0468,0.2208,1,50,41,7766.4775,98.2021,46,15,27,http://www.iitrindia.org
385,0.0571,0.5558,1,55,62,13876.6846,99.2367,59,8,16,http://www.niperkolkata.edu.in
385,0.0597,0.2078,0,5,45,959.7158,80.8317,19,13,0,http://nvsrochd.gov.in
385,0.0779,0.1844,0,6,27,882.3135,98.7036,74,13,9,http://agri.tripura.gov.in
385,0.0805,0.4935,1,9,73,514.0732,61.6575,29,10,29,https://bhojpur.nic.in
385,0.1065,0.4,0,8,80,597.2256,64.0525,25,15,6,http://ballia.nic.in
385,0.1688,0.3455,3,77,40,2147.0811,87.3059,21,18,11,http://jnvbarabanki.edu.in
385,0.213,0.2468,0,30,68,8478.1035,99.4858,25,14,1,http://meenarun.nic.in
386,0,0.0622,3,42,63,1280.0635,92.4342,20,15,1,http://employmentkerala.gov.in
386,0,0.1373,3,58,57,552.7881,89.5955,17,9,1,http://dta.rajasthan.gov.in
386,0,0.3834,1,341,41,634.3447,84.3242,69,12,44,http://basti.nic.in
386,0.0078,0.2487,0,72,59,279.334,84.4902,20,18,0,http://www.vssut.ac.in
386,0.0155,0.0415,0,29,8,72.1973,76.567,12,8,1,http://spcahry.nic.in
386,0.0155,0.1269,1,64,61,1719.21,93.5934,22,12,1,http://malda.gov.in
386,0.0285,0.2073,1,2,67,1107.1045,91.91,35,15,0,http://comm-tribal.gujarat.gov.in
386,0.0337,0.1425,3,28,34,1456.8213,94.0514,38,16,1,http://bslsa.bih.nic.in
386,0.0725,0.0855,0,6,51,653.4551,91.8437,40,13,0,http://meghealth.gov.in
386,0.1269,0.1269,1,30,54,5099.6621,99.5898,60,10,0,http://nielit.gov.in/delhi
386,0.1295,0.4715,0,16,75,599.458,63.7,34,15,24,http://mainpuri.nic.in
386,0.1321,0.5311,0,12,77,646.3994,65.9449,31,10,13,http://ganjam.nic.in
387,0.0181,0.1938,5,22,74,1793.251,96.2644,59,15,0,http://forest.uk.gov.in
387,0.0388,0.0543,0,19,34,853.708,97.9462,17,9,0,http://crisiddha.tn.nic.in
387,0.1189,0.186,1,19,62,5365.6221,98.7104,29,12,4,http://www.isro.gov.in
387,0.1189,0.186,1,19,62,7195.7031,99.037,29,12,4,http://www.dos.gov.in
387,0.1344,0.3178,0,29,21,4205.7939,97.7807,42,15,0,http://meebhoomi.ap.gov.in
388,0,0.1134,1,446,84,1371.1699,88.7023,183,16,1,http://delhi.gov.in
388,0,0.1598,0,95,13,98.4873,82.3591,17,10,7,http://rrcecr.bih.nic.in
388,0.0206,0.2577,0,4,40,126.2285,49.5227,5,18,137,http://centralexcisejaipur.nic.in
388,0.0361,0.1546,2,24,52,293.8809,84.1277,28,16,0,http://tcp.uk.gov.in
